api_url,why_category,why_category_expl
https://api.github.com/repos/square/retrofit/commits/999c72be0468664c711159cd53deff79e62ee4a1,,"Error: 429 - {""message"":""API rate limit exceeded""}"
https://api.github.com/repos/square/okhttp/commits/ff7946416d86aedcf154b868ba869241cd4816e9,,"Error: 429 - {""message"":""API rate limit exceeded""}"
https://api.github.com/repos/square/retrofit/commits/c3633423b4a52566446bc6d540904f1f5f715205,,"Error: 429 - {""message"":""API rate limit exceeded""}"
https://api.github.com/repos/square/okhttp/commits/53e12cca33f7d24cd8ea6c6ead262559b3553fbb,,"Error: 429 - {""message"":""API rate limit exceeded""}"
https://api.github.com/repos/spring-projects/spring-boot/commits/3eb5c348fb93a416d5dcd0003d3273570a217589,,"Error: 429 - {""message"":""API rate limit exceeded""}"
https://api.github.com/repos/spring-projects/spring-boot/commits/c25736d84f92e6d9158927b63e690cb5f2bae65e,,"Error: 429 - {""message"":""API rate limit exceeded""}"
https://api.github.com/repos/square/okhttp/commits/353ec0b0cdbf46ddbc2755e482c62ec711badf90,,"Error: 429 - {""message"":""API rate limit exceeded""}"
https://api.github.com/repos/apache/dubbo/commits/5a9ea9373084613b6da4bf34861b1b8a013274b5,,"Error: 429 - {""message"":""API rate limit exceeded""}"
https://api.github.com/repos/apache/dubbo/commits/c21cc05ec9ff4f96f34af9027714bb525cd0edf5,,"Error: 429 - {""message"":""API rate limit exceeded""}"
https://api.github.com/repos/square/okhttp/commits/60f5406dcc094d0431420139bd002e8bdd4ea5d5,,"Error: 429 - {""message"":""API rate limit exceeded""}"
https://api.github.com/repos/square/retrofit/commits/778a67e3c27226aecf5292ba4c3785a5d3c53067,,"Error: 429 - {""message"":""API rate limit exceeded""}"
https://api.github.com/repos/apache/dubbo/commits/6140bc2a653cc3066d15ceeff5a3f06962fb32ad,,"Error: 429 - {""message"":""API rate limit exceeded""}"
https://api.github.com/repos/spring-projects/spring-boot/commits/deef784403419ed57cb733089c0326d8b0781dd2,Describe Issue,"The commit message directly elaborates the motivation of the code change by describing the issue scenario: when MVC path matchers are used as metric keys, they can still contain invalid characters and patterns. This change removes some more special characters and tidies up the names to avoid keys starting or ending with '-', which is considered ugly."
https://api.github.com/repos/square/okhttp/commits/82f773376e19bb7e10916627349fad06e45f90cb,Describe Issue,"The commit message refers to the issue of missing HTTP/2 and TLSv1.3 support in some security providers. This is directly elaborating the motivation of the code change, which is to address the shortcoming of the previous implementation."
https://api.github.com/repos/junit-team/junit4/commits/4411c102d489c2272d7e38606e912a54be4defa8,Describe Issue,"The commit message explains that the 'javadoc/latest' folder has been missing for a while, which has caused issues with the availability of Javadoc pages. The message also mentions that there are links to Javadoc at that folder, and restoring the folder will hopefully restore the Javadoc pages in Google Search as well."
https://api.github.com/repos/square/okhttp/commits/6a79c3223c5ff2d556bbab8eb9909fffc4ca4387,Describe Issue,"The commit message refers to the issue of updating the link to Mockito in the README.md file. The old link was pointing to Google Code, which is now deprecated, and the new link points to the GitHub repository. This change is necessary to ensure that the documentation remains accurate and up-to-date."
https://api.github.com/repos/apache/dubbo/commits/635bc7983287d47d1d2c637a85fe21aabacdcd27,Describe Issue,The commit message refers to the issue of competition during the shutdown logic of spring bean destroy. This issue is being addressed by removing the shutdown logic from spring bean destroy to avoid competition.
https://api.github.com/repos/junit-team/junit4/commits/87245d66c7a17b27478da3bf7030e1b2dc86da55,Ilustrate Requirement,"The commit message mentions the need for uploading documentation, which is a requirement for software maintenance. The diff shows the addition of a script for uploading docs and the corresponding scp command, which is used for transferring files over a network. This implies that the documentation needs to be made available to users or other stakeholders, which is a requirement."
https://api.github.com/repos/junit-team/junit4/commits/4cb9a65f450efa5f2a42128856c7b56e6d283386,Describe Issue,The commit message directly elaborates the motivation of the code change by describing the bug it fixes: the method parameters and constructor parameters were switched in Theories classes.
https://api.github.com/repos/junit-team/junit4/commits/9ee381470d56efa800420e5e22721e402aca01c2,Describe Issue,The commit message refers to the issue of tests not being able to be run in parallel due to the use of static fields in the tests. This directly elaborates the motivation for the code change.
https://api.github.com/repos/square/retrofit/commits/580d31ae906ac28f608427d4c4d2318a0e8b658a,Describe Objective,"The commit message 'Rename main class to Retrofit' indicates a change in the codebase, specifically renaming a class. This is done to improve the code, likely to better reflect the library's functionality or to align with naming conventions. Therefore, the commit message falls under the 'Describe Objective' category."
https://api.github.com/repos/junit-team/junit4/commits/467c3f8efe1a87e3029df282e4df60ad98bc4142,Describe Issue,"The commit message explains the motivation for the code change by describing the issue with the current implementation. The issue is that the 'assertThat' method is used from JUnit's Assert class, but it is recommended to use Hamcrest's own 'assertThat' method directly. This is because Hamcrest is an independent assertion library and contains its own 'assertThat' method, which is available in both the old and current versions of Hamcrest. By deprecating JUnit's 'assertThat' method, the code is made more consistent and in line with the recommendations of the Hamcrest team."
https://api.github.com/repos/apache/dubbo/commits/9ca9bb04b926ba33c6755aff8373314e60f2be89,Describe Issue,"The commit message 'Fix typo <issue_link>' indicates that the change was made to correct a typographical error. The diff shows that the variable 'prifix' was misspelled as 'priefix'. This falls under the 'Describe Issue' category as it directly elaborates the motivation of the code change, which is to fix an error in the code."
https://api.github.com/repos/spring-projects/spring-boot/commits/3d437711363ade1717a7e11b7b781d240bad4983,Describe Objective,"The commit message directly mentions the objective of the code change, which is to 'Register an AuthenticationManager in security autoconfig'. This is done to make it easier to reason about what Spring Boot has done for you and to default in simple use cases to the boot-created AuthenticationManager."
https://api.github.com/repos/junit-team/junit4/commits/41092ce4e01cc57d8aa1911e2f1169e0f355b1ae,Imply necessity,"The commit message refers to a convention regarding the location of tests, which is to add tests to the same package as the class under test. This is not explicitly stated in the message, but it is implied by the action of moving the test class to a different package."
https://api.github.com/repos/square/retrofit/commits/704c484b56b0cf2d1f26f4315b3569c08e5cdc6a,Describe Issue,"The commit message directly elaborates the motivation of the code change by describing the issue that is being fixed. The issue is that the code is trying to access `MethodHandles.Lookup` on Android API 24 and 25, which is not available on those versions. The fix is to prevent this access on those specific Android API versions."
https://api.github.com/repos/junit-team/junit4/commits/3e08f69912d69189e895c279b1bece0c7c0840f4,Describe Objective,The commit message directly mentions the improvements it makes to the code by creating a new class 'TestWithParameters' and modifying existing classes to use this new class. This change is made to make it clear that the computation of the name is not the responsibility of the runner but of the Parameterized class.
https://api.github.com/repos/junit-team/junit4/commits/5e4f8e7fb82919d992887fca1741bb04ef1c8f4a,Describe Objective,"The commit message directly mentions the improvement it makes to the code: 'New Suite implementation makes ClassesRequest crazy simple'. This implies that the change was made to simplify the ClassesRequest class, which can be inferred to have been made more efficient or easier to use."
https://api.github.com/repos/apache/dubbo/commits/4a8da59573cb0f1d793809439abb2f2162f2d80f,Missing Why,"The commit message only mentions the changes made to the README.md file without providing a rationale for these changes. Since the changes are typographical and grammatical fixes, it is easy to infer the necessity of these changes without explicitly stating it in the commit message."
https://api.github.com/repos/apache/dubbo/commits/6912d9a14fe2c35dee306da9a8e953ba29d736da,Illustrate Requirement,The commit message mentions the need to upgrade the tomcat version to 8.5.31 due to a requirement. This is indicated by the phrase 'Upgrade tomcat version to 8.5.31'. The code diff also supports this by changing the version number in the pom.xml file.
https://api.github.com/repos/apache/dubbo/commits/f490df87de45b57be8c224581a8a1a7dd9a20946,Illustrate Requirement,"The commit message 'keep demo simple, and switch to use zookeeper as registry center' indicates that the change is being made to meet a requirement. In this case, the requirement is to simplify the demo and use zookeeper as the registry center. This is done to potentially improve the performance, reliability, and scalability of the application."
https://api.github.com/repos/spring-projects/spring-boot/commits/0515ca0dd02fec54d438d45afbf95db1b5f41353,Describe Objective,"The commit message 'Auto configure micrometer cache metrics' indicates that the commit is adding support for cache metrics in the Micrometer library. This change improves the code by enabling the instrumentation of all available caches, which will provide metrics for cache usage. This is beneficial for monitoring and optimizing the performance of the application."
https://api.github.com/repos/spring-projects/spring-boot/commits/0741c90489c94c7a15a415013301f40f93caae05,Describe Objective,"The commit message 'Avoid blocking on a Mono indefinitely' directly mentions the defect it fixes, which is the issue of blocking on a Mono indefinitely. This change is made to improve the code by ensuring that the Mono completes within a specified duration, thus avoiding potential issues."
https://api.github.com/repos/spring-projects/spring-boot/commits/0a55e3e7365a44d2b1986954912f938be5a77398,Describe Issue,"The commit message 'Polish 'Clarify edge case docs on ConditionalOnClass'' refers to improving the documentation to clarify an edge case scenario. This is done to address the issue of ambiguity in the previous documentation, making it easier for developers to understand the behavior of the ConditionalOnClass annotation."
https://api.github.com/repos/spring-projects/spring-boot/commits/0f9e8315bca4e3c8be824c2c1a1b7ec6defdc734,Describe Issue,"The commit message refers to the use of a deprecated class in tests, which is an issue that needs to be addressed. The message also provides a link to the issue, which further elaborates the problem."
https://api.github.com/repos/spring-projects/spring-boot/commits/11b7fd832d15856244bcaf3b1ec031e9eb1b6dc6,Describe Issue,"The commit message describes the issue of incorrect reporting when a negative outcome is added for a source, and any existing outcomes for inner classes of that source are not updated. This is a clear description of the problem and the motivation for the code change."
https://api.github.com/repos/spring-projects/spring-boot/commits/14bd404b71fcb967d4af282e839a763112ecd40c,Describe Requirement,"The commit message updates the reference documentation to include details of Amazon Elastic Beanstalk. This is done to describe the source of the requirements, which is the need of software development for requirements of users. Specifically, the documentation is updated to provide information about deploying a Spring Boot application on AWS Elastic Beanstalk, which is a requirement for users who want to deploy their applications on this platform."
https://api.github.com/repos/spring-projects/spring-boot/commits/1c0bcc13cfa3aa00a8fea96e2ecb2e1867859a96,Describe Issue,"The commit message refers to the issue of making the UserDetailsService effectively available, which is directly elaborating the motivation of the code change. The issue is described as the need to make the UserDetailsService available as it would be if we used AuthenticationManagerBuilder.inMemoryAuthentication() as a shared object in the HttpSecurity. The diff also supports this by adding a method to set the UserDetailsService field in the AuthenticationManagerBuilder."
https://api.github.com/repos/spring-projects/spring-boot/commits/56ded38f5d6b6cc1d3e7a6bd6d131a7dac33b0c9,Describe Issue,"The commit message refers to the issue of generating default values from Duration and Period .ZERO. This is done to address the shortcoming of the previous implementation, which did not include these default values. The code diff also supports this explanation, as it adds the default values for Duration.ZERO and Period.ZERO to the WELL_KNOWN_STATIC_FINALS map, and adds new assertions to test these values in the FieldValuesTest class."
https://api.github.com/repos/spring-projects/spring-boot/commits/8014b21ad96cf109735e092bb1d4e1c251634064,Describe Issue,"The commit message refers to the issue of upgrading to a newer version of the Maven Enforcer Plugin. This is likely due to a known bug or issue in the current version that the new version addresses. Therefore, the commit is made to fix a specific issue, which falls under the 'Describe Issue' category."
https://api.github.com/repos/spring-projects/spring-boot/commits/e28b98c59d43190b5ca8ea3ae4deac50c9737766,Describe Issue,"The commit message refers to the removal of a multi config runApplication extension which was used to run a Spring Boot application with multiple primary sources. This change was made to close a pull request, which likely described an issue or a problem with the existing implementation. Therefore, the most suitable category for this commit message is 'Describe Issue'."
https://api.github.com/repos/spring-projects/spring-boot/commits/e2cb7a75458d83c1358faf9e19194b9ab8fe0454,Illustrate Requirement,"The commit message refers to a change in Spring Security 5.0.1, which is an external dependency. This change requires an alignment of the default scopes for Google in the codebase to match the new version. Therefore, the category 'Illustrate Requirement' is the most suitable."
https://api.github.com/repos/spring-projects/spring-boot/commits/e79ef9b73baca23e11db3c60fd3af2ca3a3dfb70,Describe Requirement,"The commit message describes the need for the change, which is to add an option to exclude devtools from the fat jar. This is a requirement to support certain use cases where the other Boot features are needed but not this one."
https://api.github.com/repos/spring-projects/spring-boot/commits/f0c53726420e84267ba9ccff1640ed0bdf7f5fd7,Ilustrate Requirement,The commit message 'Align with Spring Framework 5's new Commons Logging adapter' indicates that the change is being made to align with a new requirement or standard set by Spring Framework 5. This is a clear illustration of a source of requirements.
https://api.github.com/repos/spring-projects/spring-boot/commits/f9094143d72a99bb52ad6414568ee2c93611115c,Describe Issue,"The commit message directly elaborates the motivation of the code change by mentioning the issue of an undefined FILE appender in the basic log4j configuration. This issue is likely causing errors or unexpected behavior, so the change is necessary to fix it."
https://api.github.com/repos/square/okhttp/commits/067aa1f4495f9c93bafca183a6d655fa81b139d6,Describe Issue,"The commit message refers to an issue that is being addressed, which is a common reason for code changes. The issue is mentioned directly in the message and a link is provided. This falls under the 'Describe Issue' category."
https://api.github.com/repos/square/okhttp/commits/5373160d20aa3f6036ff5ebc91137888c4abffbe,Describe Objective,"The commit message directly mentions the improvements it makes to the code, which is adding a new method to the Call interface that returns the call's timeout. This change is made to address the issue of signaling the end of the call, which occurs after the last byte is consumed of the last follow up request, or when the call fails. The commit also adds tests to ensure the new functionality works as expected."
https://api.github.com/repos/square/okhttp/commits/ff959f8fd550b8f55a47038ea4235b1b2ed2eaa8,Describe Requirement,"The commit message refers to the addition of Android tests, which is likely due to the need to improve the software development process. The code changes include adding tests for additional OkHttp libraries and configuring the build to include these tests when not running in an IDE. This is likely to ensure that the tests are run as part of the continuous integration process, improving the reliability and maintainability of the software."
