url,message
https://github.com/square/retrofit/commit/7e31520f844b5c8eedc3b8fe82e2e48c79e47a5a,Get rid of the now-useless HttpServiceMethod.Builder  <enter> A simple static factory will do. 
https://github.com/junit-team/junit4/commit/0733bbffdadf05a6ebe0c38942904071a4060af4,<pr_link> Fix many warnings (Eclipse 4.2/Juno based)  <enter> - Enh: add new 'staticondemandthreshold' setting to eclipse project jdt.ui preference settings file (although this is in fact not related to kcooney's import ordering change comment) 
https://github.com/spring-projects/spring-boot/commit/4f9258a345130a5b031a3c4170dcb7046a1bd9b8,Fixup version numbers following release 
https://github.com/apache/dubbo/commit/5b4816dfa6ae92d0b94af4ed41c07ca6c9d0fcb9,fix:Remove unused variable parameters in AbstractProxyInvoker ( <pr_link> ) 
https://github.com/square/okhttp/commit/59b1c1dc5290b9f96ebeefb7ea2369d58042fed3,Pom version updates. Drop unused dependencies. 
https://github.com/junit-team/junit4/commit/5ea3196f1cdbc32bc3a91b96bedc1964d3bb76d1,Used assertArrayEquals to avoid converting an array to a list.  <enter> Incomplete - task : Issue 551: Resolve sensitive equality in MethodSorter test. 
https://github.com/square/retrofit/commit/365a0cd97bd8ee597e937ebf88170b30685047f4,Add UrlConnection Client.  <enter> Use this on Android 2.2 and prior and when on the JVM. <enter> Also update our sample to use GitHub contributors rather than the Twitter API because the latter is shutting down and subject to lame rate limiting when on common networks. <enter> Bump some dependencies to their latest versions. 
https://github.com/spring-projects/spring-boot/commit/a9c9c383f4c7afe0119bded0d005d1481acf71ed,"Polish pom.xml  <enter> Aplly consistent formatting, drop JDK 8 support and cleanup repo locations to use spring.io. "
https://github.com/spring-projects/spring-boot/commit/7c13c01cb6a62b86478aa53d3516ae8aaea48bca,Fix mapping of Cassandra's idle-timeout and heartbeat-interval  <enter> Previous to this commit the connection idle timeout and heartbeat interval were mapped to seconds whereas Cassandra expects ms for all duration types. <enter> This commit fixes the mapping and removes the default duration unit since it should be considered ms like every other duration properties. <enter>  Closes   <issue_link> 
https://github.com/square/okhttp/commit/e74e3f3bf744ef7f4d8ee724a7cf2347e486cfab,"Move cache writing out of the transport.  <enter> This is necessary to unblock network interceptors, where the interceptor may elect to rewrite the response body. If we've already cached the original response body, we're too late. "
https://github.com/spring-projects/spring-boot/commit/15de956566b0737d3e53a816a6be60ed3e41c759,Fix typo `Assert4J` -> `AssertJ`  <enter> See  <pr_link> 
https://github.com/square/retrofit/commit/9b6bd6bbbe752fceaa4517b3eda7cd678679198d,"Use ServerError directly in sessionExpired and serverError.  <enter> This is a short step on the road to HTTP body format agnostic support. And it's not a pretty step, either. "
https://github.com/square/retrofit/commit/3bdad39745db76928fce0f31b3c2a8e8922c40b3,Properly name ignored exception in 'catch' block. 
https://github.com/square/okhttp/commit/abb0a790802996d1039c35424b70b0f3f06b94b7,First step towards HTTP/2 automatic pings. ( <pr_link> )  <enter> This changes the executor services in HTTP/2 connection to split up listener executors (of which there may be many threads) from writer executors (of which there is one per connection). <enter> This adds a scheduled executor job to send pings on an interval. We don't yet fail the connection if pongs are not received. <enter> For follow-up there's some work to remove exising APIs to send pings through the HTTP/2 APIs. These are unused and make it awkard to confirm that only the automatic pings are being replied to. <enter> See  <issue_link> 
https://github.com/spring-projects/spring-boot/commit/26345d39003514348ca0be2f9c350c92b5cf3ef7,Polish docs  <enter> This commit replaces tabs to spaces in a yaml example for configuring endpoint web exposure include. <enter>  Closes   <pr_link> 
https://github.com/spring-projects/spring-boot/commit/599792097cfc690d2adf52a6c4d4f98c44a77162,Upgrade Spring WS to 2.2.1.RELEASE  <enter> Closes   <pr_link> 
https://github.com/junit-team/junit4/commit/3d7de190844d92de87ca197cfd1fce74ae432f0f,Add test for handling InitializationError  <enter> The code was changed by commit  <otherCommit_link>  but unfortunately the test was not part of the commit. The test is based on Philip Graf's test in pull request  <pr_link> . <enter> Co-authored-by: Philip Graf <git@acanda.ch> 
https://github.com/square/retrofit/commit/fe6d0f9b2a68063a086fa9da80d04293fbe3becf,Introduce factory for converter concept.  <enter> This is still highly-inefficient in its internal use and there are no tests proving that we now fail earlier in configuring a service method. Both of those will come in follow up commits 
https://github.com/square/retrofit/commit/30fabb8e9a87b644d0b78d0962efe6aef027f04b,Revert version to 0.6 to match previous ant/ivy build.  <enter> Add a description too... 
https://github.com/square/okhttp/commit/489c92400f579bace0950c910de2dca03959785e,Revise the upgrading guide for OkHttp 4.x.  <enter> Also change the old OkHttp 3.x Javadoc to set the new docs as canonical.  https://publicobject.com/2017/02/14/canonical-urls-for-javadocs/ 
https://github.com/spring-projects/spring-boot/commit/4f747d426e0f1b45ec341c021f699c7f25a8c3c2,Drop back to Surefire 2.19.1 as 2.19.2 was rebranded as 2.20 
https://github.com/square/okhttp/commit/4b204037e6415a486df4eadb0c659c666e6b9aba,Remove overlapping package-info.java 
https://github.com/square/retrofit/commit/3b5a795892ac079320f6e4fb0d715a6d1a619122,Adding a human-readable name to the Server interface 
https://github.com/square/retrofit/commit/f939189f3b825beb66a499686b9f6ca0f3a70cc1,Expose static factory for Invocation  <enter> Also rework the internals of how an Invocation gets instantiated and set as a tag on the Request. This will make a future change easier to land. 
https://github.com/junit-team/junit4/commit/5af049cac0c976c586d955607fa459aacb778d3c,Remove unnecessary comments
https://github.com/square/okhttp/commit/ea014716fd2a8712ee39888725f91bed43148cd3,"Remove CBC-mode ECDSA cipher suites  <enter> This removes the following cipher suites as supported-by-default:   TLS_ECDHE_ECDSA_WITH_AES_128_CBC_SHA   TLS_ECDHE_ECDSA_WITH_AES_256_CBC_SHA <enter> This tracks a similar change in Chromium 56:    https://developers.google.com/web/updates/2016/12/chrome-56-deprecations#remove_cbc-mode_ecdsa_ciphers_in_tls  <enter> OkHttp's updated cipher suites, plus comparisons to Android, Java, Chromium, Firefox, and Square's server-site configuration is here:    https://tinyurl.com/okhttp-cipher-suites  <enter>  Closes :  <issue_link> "
https://github.com/apache/dubbo/commit/3747cc36fada387a52363fc7dfc97a4c6c2b2670,Remove useless config item in xsd 
https://github.com/apache/dubbo/commit/51e2e80158c1d2f10cf8c38ae533e8c09ef91e9a,Remove unnecessary null check. 
https://github.com/square/okhttp/commit/112f020c411c9d14f34e480b98325777b25a7434,Change the cache to have non-shared semantics.  <enter> This means we'll cache responses that use an 'Authorization' header. This means OkHttp's cache shouldn't be used on middleboxes that sit between user agents and the origin server; in practice this is never a use case for OkHttp. <enter>  Fixes   <issue_link> 
https://github.com/apache/dubbo/commit/57c13e07430a58e77249b96af9574b3db04e6dba,Remove unused import for unit test ( <pr_link> )  <enter> * clear unused import 
https://github.com/junit-team/junit4/commit/eedd1f68fbd014beca60c979e8173c271ea5cf2d,"Upate TestName to make the 'name' field volatile.  <enter> This ensures that the name is published across threads correctly--for instance, if a parallelized runner is used. <enter>  Closes   <pr_link> "
https://github.com/square/retrofit/commit/999c72be0468664c711159cd53deff79e62ee4a1,Refactor Rx tests to avoid the use of blocking operators. 
https://github.com/square/okhttp/commit/ff7946416d86aedcf154b868ba869241cd4816e9,"Add some pings to force happens-before in SPDY tests.  <enter> Previously we were relying on accidents to get our tests to pass. There may still be some that require work, but this should fix the three tests that I saw fail. <enter>  <issue_link> "
https://github.com/square/retrofit/commit/c3633423b4a52566446bc6d540904f1f5f715205,"Re-work unresolvable type detection in parameters  <enter> In order to natively support Kotlin's 'suspend' modifier in the future, we need to allow wildcards to be used for the last parameter. As a result, we only validate the shape of a type once a Retrofit annotation is detected. "
https://github.com/square/okhttp/commit/53e12cca33f7d24cd8ea6c6ead262559b3553fbb,Request entity tests for the Apache client shim. 
https://github.com/spring-projects/spring-boot/commit/3eb5c348fb93a416d5dcd0003d3273570a217589,"Align test with Spring MVC's internals once again  <enter> The internals have been updated so that the field that was originally used, interceptors, can be used again. <enter> This reverts commit  <otherCommit_link> . "
https://github.com/spring-projects/spring-boot/commit/c25736d84f92e6d9158927b63e690cb5f2bae65e,Add test for nested properties 
https://github.com/square/okhttp/commit/353ec0b0cdbf46ddbc2755e482c62ec711badf90,"Fix for SslContextBuilder/MockWebServer disagreeing about localhost  <enter> MockWebServer binds to getByName('localhost'), SslContextBuilder was using InetAddress.getByName(null) (null == any loopback). On Android, null returns IPv6 loopback, which has the name 'ip6-localhost'. "
https://github.com/apache/dubbo/commit/5a9ea9373084613b6da4bf34861b1b8a013274b5,Polish release notes in CHANGES.md 
https://github.com/apache/dubbo/commit/c21cc05ec9ff4f96f34af9027714bb525cd0edf5,replace ServiceAnnotationBeanPostProcessor log.isInfoEnabled->log.isWarnEnabled ( <pr_link> ) <enter> simplify ExtensionLoader code segment 
https://github.com/square/okhttp/commit/60f5406dcc094d0431420139bd002e8bdd4ea5d5,"Move TLS retries / fallback into Connection.  <enter> API changes: 1) Added: Address.getCertificatePinner() 2) Incompatible API change: Address constructor no longer includes ConnectionSpecs. Removed getConnectionSpecs(). 3) Added: ConnectionSpec.isCompatible(SSLSocket) 4) Added: TlsVersion.javaName() <enter> Implicit / semantic / internal changes: <enter> 1) Connection now handles all attempts to connect via a route (effectively a {proxy, socket address} pair), rather than just one attempt. i.e. Connection now handles all the TLS negotiation fallbacks internally. <enter> 2) Route no longer deals with TLS versions. Individual TLS failures are not counted against a Route. If no connection attempts to a route were successful the failure is counted against the route. <enter> 3) The code makes a distinction between when various IOExceptions occur, with the intention making retries a bit smarter. It is now more obvious which exceptions happen during setup (RequestException), connection (RouteException), HTTP communication and thus which can be retried and whether the request might have been sent. "
https://github.com/square/retrofit/commit/778a67e3c27226aecf5292ba4c3785a5d3c53067,Update README.md
https://github.com/apache/dubbo/commit/6140bc2a653cc3066d15ceeff5a3f06962fb32ad,"Fix concurrent problem of zookeeper configcenter, wait to start until cache being fully populated. "
https://github.com/spring-projects/spring-boot/commit/deef784403419ed57cb733089c0326d8b0781dd2,"Blitz some more special characters from the metric names  <enter> When MVC path matchers are used as metric keys, they can still contain invalid characters and patterns (like asterisks). This change removes some more special characters and also tidies up the names a bit so no key part starts or ends with '-' (which is ugly). <enter>  Fixes   <issue_link> "
https://github.com/square/okhttp/commit/82f773376e19bb7e10916627349fad06e45f90cb,Add HTTP/2 and TLSv1.3 columns to our security providers doc 
https://github.com/junit-team/junit4/commit/4411c102d489c2272d7e38606e912a54be4defa8,"Restore folder `javadoc/latest` for Javadoc.  <enter> This folder has been used for many years. There are links to Javadoc at that folder (e.g.  http://stackoverflow.com/questions/156503/how-do-you-assert-that-a-certain-exception-is-thrown-in-junit-4-tests/2935935#2935935  ). Restoring the folder `javadoc/latest` will hopefully restore the Javadoc pages in Google Search, too. "
https://github.com/square/okhttp/commit/6a79c3223c5ff2d556bbab8eb9909fffc4ca4387,Update README.md -> Mockito moved to Github 
https://github.com/apache/dubbo/commit/635bc7983287d47d1d2c637a85fe21aabacdcd27,Remove the shutdown logic from spring bean destroy to avoid competition. 
https://github.com/junit-team/junit4/commit/87245d66c7a17b27478da3bf7030e1b2dc86da55,Added script for uploading docs 
https://github.com/junit-team/junit4/commit/4cb9a65f450efa5f2a42128856c7b56e6d283386,"Fixed a bug in Theories classes with constructor parameters, where the method parameters and constructor parameters were switched "
https://github.com/junit-team/junit4/commit/9ee381470d56efa800420e5e22721e402aca01c2,"Remove fast-tests maven target.  <enter> Many of our tests store data in static fields, so the tests cannot be run in parallel. <enter>  Fixes   <issue_link> "
https://github.com/square/retrofit/commit/580d31ae906ac28f608427d4c4d2318a0e8b658a,Rename main class to Retrofit. 
https://github.com/junit-team/junit4/commit/467c3f8efe1a87e3029df282e4df60ad98bc4142,Deprecate Assert#assertThat  <enter> The method 'assertThat' is used for writing assertions with Hamcrest. Hamcrest is an independent assertion library and contains an own 'assertThat' method in the class 'org.hamcrest.MatcherAssert'. It is available both in the old Hamcrest 1.3 release and in the current Hamcrest 2.1. Therefore the JUnit team recommends to use Hamcrest's own 'assertThat' directly. 
https://github.com/apache/dubbo/commit/9ca9bb04b926ba33c6755aff8373314e60f2be89,Fix typo <issue_link> 
https://github.com/spring-projects/spring-boot/commit/3d437711363ade1717a7e11b7b781d240bad4983,"Register an AuthenticationManager in security autoconfig  <enter> This is quite a big step, but I think it helps a lot. Since Spring Boot always creates an AuthenticationManager if it doesn't find one already registered, it makes sense to also make it into a  @bean . Spring Security does not register its AuthenticationManager by default though, so we have to do that for it if the user has created one with an  @Autowired  AuthenticationManagerBuilder, but not registered it as a  @bean . <enter> Having the  @bean  (marked  @primary  to prevent issues with  @Autowired ) makes it easier to reason about what Spring Boot has done for you, and easier to default in simple use cases to the boot-created AuthenticationManager. For example, if I want an OAuth2 Authorization Server with password grant, it makes total sense for the AuthenticationManager for users to be the same as the  @primary  one. Now it is easy to set that up (just  @autowire  it). "
https://github.com/junit-team/junit4/commit/41092ce4e01cc57d8aa1911e2f1169e0f355b1ae,Move TestClassTest to package org.junit.runners.model.  <enter> It is common to add tests to the same package as the class under test. 
https://github.com/square/retrofit/commit/704c484b56b0cf2d1f26f4315b3569c08e5cdc6a,Prepare version 2.8.1 
https://github.com/junit-team/junit4/commit/3e08f69912d69189e895c279b1bece0c7c0840f4,"Create a class TestWithParameters.  <enter> This class keeps the data together that are needed for creating a runner for a single data set of a parameterized test. This makes it also clear, that the computation of the name is not the responsibility of the runner but of the Parameterized class. "
https://github.com/junit-team/junit4/commit/5e4f8e7fb82919d992887fca1741bb04ef1c8f4a,New Suite implementation makes ClassesRequest crazy simple 
https://github.com/apache/dubbo/commit/4a8da59573cb0f1d793809439abb2f2162f2d80f,"Proofread README.md file with multiple fixes ( <pr_link> )  <enter> Fixed typo, grammatical, punctuations, and semantic coherence to improve readability and content quality. <enter> Signed-off-by: Aditya Kumar Roy <akroy@umass.edu> "
https://github.com/apache/dubbo/commit/6912d9a14fe2c35dee306da9a8e953ba29d736da,Upgrade tomcat version to 8.5.31. ( <pr_link> ) 
https://github.com/apache/dubbo/commit/f490df87de45b57be8c224581a8a1a7dd9a20946,"keep demo simple, and switch to use zookeeper as registry center ( <pr_link> )  <enter> * keep demo simple, and switch to use zookeeper as registry center <enter> * remove comment "
https://github.com/spring-projects/spring-boot/commit/0515ca0dd02fec54d438d45afbf95db1b5f41353,Auto configure micrometer cache metrics  <enter> Closes   <issue_link> 
https://github.com/spring-projects/spring-boot/commit/0741c90489c94c7a15a415013301f40f93caae05,Avoid blocking on a Mono indefinitely  <enter> Closes   <issue_link> 
https://github.com/spring-projects/spring-boot/commit/0a55e3e7365a44d2b1986954912f938be5a77398,Polish 'Clarify edge case docs on ConditionalOnClass'  <enter> Closes   <pr_link> 
https://github.com/spring-projects/spring-boot/commit/0f9e8315bca4e3c8be824c2c1a1b7ec6defdc734,Replace use of deprecated Reactor MonoProcessor in tests  <enter> Fixes   <issue_link> 
https://github.com/spring-projects/spring-boot/commit/11b7fd832d15856244bcaf3b1ec031e9eb1b6dc6,"Report non-matching outer class conditions  <enter> Update ConditionEvaluationReport so that, whenever a negative outcome is added for a source, any existing outcomes for inner classes of that source are updated with a non-matching outcome that indicates that the outer configuration did not match. <enter> Conditions are evaluated in two phases; PARSE_CONFIGURATION first and REGISTER_BEAN second. If a parent class’s conditions match in PARSE_CONFIGURATION then its inner classes will have their PARSE_CONFIGURATION conditions evaluated. If they all match, the inner class will be reported as a positive match in the auto-configuration report even if the outer class does not match as a result of the subsequent evaluation of a REGISTER_BEAN condition. <enter>  Fixes   <issue_link> "
https://github.com/spring-projects/spring-boot/commit/14bd404b71fcb967d4af282e839a763112ecd40c,Document AWS Elastic Beanstalk deployment  <enter> Update the reference documentation to include details of Amazon Elastic Beanstalk. <enter>  Closes   <pr_link> 
https://github.com/spring-projects/spring-boot/commit/1c0bcc13cfa3aa00a8fea96e2ecb2e1867859a96,Set UserDetailsService in default AuthenticationManagerBuilder  <enter> Only affects the default AuthenticationManagerBuilder (so when users are not overriding the default global user details). Makes the UserDetailsService effectively available as it would be if we used AuthenticationManagerBuilder.inMemoryAuthentication() as a shared object in the HttpSecurity. <enter>  Fixes   <issue_link> 
https://github.com/spring-projects/spring-boot/commit/56ded38f5d6b6cc1d3e7a6bd6d131a7dac33b0c9,Generate default values from Duration and Period .ZERO  <enter> Closes   <issue_link> 
https://github.com/spring-projects/spring-boot/commit/8014b21ad96cf109735e092bb1d4e1c251634064,Upgrade to Maven Enforcer Plugin 3.0.0-M2  <enter> Closes   <issue_link> 
https://github.com/spring-projects/spring-boot/commit/e28b98c59d43190b5ca8ea3ae4deac50c9737766,Remove multi config runApplication extension  <enter> Closes   <pr_link> 
https://github.com/spring-projects/spring-boot/commit/e2cb7a75458d83c1358faf9e19194b9ab8fe0454,Align default scopes for Google with changes in Spring Security 5.0.1  <enter> Closes   <issue_link> 
https://github.com/spring-projects/spring-boot/commit/e79ef9b73baca23e11db3c60fd3af2ca3a3dfb70,Add option to exclude devtools from fat jar  <enter> Add an `excludeDevtools` property to both the Maven and Gradle plugin that removes `org.springframework.boot:spring-boot-devtools` (if necessary) when repackaging the application. <enter>  Closes   <issue_link> 
https://github.com/spring-projects/spring-boot/commit/f0c53726420e84267ba9ccff1640ed0bdf7f5fd7,Align with Spring Framework 5's new Commons Logging adapter  <enter> Closes   <issue_link> 
https://github.com/spring-projects/spring-boot/commit/f9094143d72a99bb52ad6414568ee2c93611115c,Remove undefined FILE appender from basic log4j config  <enter> Fixes   <issue_link> 
https://github.com/square/okhttp/commit/067aa1f4495f9c93bafca183a6d655fa81b139d6,Throw UnknownHostException again from HttpURLConnection  <enter> This is to address issue  <issue_link> . 
https://github.com/square/okhttp/commit/5373160d20aa3f6036ff5ebc91137888c4abffbe,"Whole operation timeouts  <enter> Strictly-speaking this change is backwards-incompatible because it adds a new method to the Call interface. The method returns the call's timeout. <enter> The trickiest part of this is signaling the end of the call, which occurs after the last byte is consumed of the last follow up request, or when the call fails. Fortunately this is made easier by borrowing the sites used by EventListener, which already plots out where calls end. <enter>  <issue_link> "
https://github.com/square/okhttp/commit/ff959f8fd550b8f55a47038ea4235b1b2ed2eaa8,Android Additional Tests ( <pr_link> ) 
